0,2.6,0.0
5,2.5,0.0
10,2.5,0.0
15,2.5,0.0
20,2.5,0.0
25,2.5,0.0
30,2.5,0.0
35,2.5,0.0
40,2.5,0.0
45,2.5,0.0
50,2.5,0.0
55,2.5,0.0
60,2.5,0.0
65,2.5,0.0
70,2.5,0.0
75,2.5,0.0
80,2.4,0.0
85,2.4,0.0
90,2.5,0.0
95,2.5,0.0
100,2.5,0.0
105,2.4,0.0
110,2.4,0.0
115,2.4,0.0
120,2.5,0.0
125,2.5,0.0
130,2.4,0.0
135,2.4,0.0
140,2.4,0.0
145,2.5,0.0
150,2.5,0.0
155,2.4,0.0
160,2.4,0.0
165,2.4,0.0
170,2.4,0.0
175,2.4,0.0
180,2.4,0.0
185,2.4,0.0
190,2.4,0.0
195,2.4,0.0
200,2.4,0.0
205,2.4,0.0
210,2.4,0.0
215,2.4,0.0
220,2.4,0.0
225,2.4,0.0
230,2.4,0.0
235,2.4,0.0
240,2.4,0.0
245,2.4,0.0
250,2.4,0.0
255,2.4,0.0
260,2.4,0.0
265,2.4,0.0
270,2.4,0.0
275,2.4,0.0
280,2.4,0.0
285,2.4,0.0
290,2.4,0.0
295,2.4,0.0
300,2.4,0.0
305,2.4,0.0
310,2.4,0.0
315,2.4,0.0
320,2.4,0.0
325,2.4,0.0
330,2.4,0.0
335,2.4,0.0
340,2.3,0.0
345,2.4,0.0
350,2.4,0.0
355,2.4,0.0
360,2.3,0.0
365,2.3,0.0
370,2.4,0.0
375,2.4,0.0
380,2.4,0.0
385,2.3,0.0
390,2.4,0.0
395,2.4,0.0
400,2.4,0.0
405,2.4,0.0
410,2.4,0.0
415,2.3,0.0
420,2.4,0.0
425,2.4,0.0
430,2.4,0.0
435,2.3,0.0
440,2.3,0.0
445,2.3,0.0
450,2.3,0.0
455,2.4,0.0
460,2.4,0.0
465,2.3,0.0
470,2.3,0.0
475,2.4,0.0
480,2.4,0.0
485,2.4,0.0
490,2.3,0.0
495,2.3,0.0
500,2.3,0.0
505,2.4,0.0
510,2.4,0.0
515,2.4,0.0
520,2.3,0.0
525,2.3,0.0
530,2.3,0.0
535,2.4,0.0
540,2.4,0.0
545,2.3,0.0
550,2.3,0.0
555,2.4,0.0
560,2.4,0.0
565,2.4,0.0
570,2.3,0.0
575,2.3,0.0
580,2.4,0.0
585,2.4,0.0
590,2.4,0.0
595,2.3,0.0
600,2.3,0.0
605,2.3,0.0
610,2.4,0.0
615,2.4,0.0
620,2.3,0.0
625,2.3,0.0
630,2.3,0.0
635,2.4,0.0
640,2.3,0.0
645,2.3,0.0
650,2.3,0.0
655,2.3,0.0
660,2.3,0.0
665,2.3,0.0
670,2.3,0.0
675,2.3,0.0
680,2.3,0.0
685,2.3,0.0
690,2.3,0.0
695,2.3,0.0
700,2.3,0.0
705,2.3,0.0
710,2.3,0.0
715,2.3,0.0
720,2.3,0.0
725,2.3,0.0
730,2.3,0.0
735,2.3,0.0
740,2.3,0.0
745,2.3,0.0
750,2.3,0.0
755,2.3,0.0
760,2.3,0.0
765,2.3,0.0
770,2.3,0.0
775,2.3,0.0
780,2.3,0.0
785,2.3,0.0
790,2.3,0.0
795,2.3,0.0
800,2.3,0.0
805,2.3,0.0
810,2.3,0.0
815,2.3,0.0
820,2.3,0.0
825,2.3,0.0
830,2.3,0.0
835,2.3,0.0
840,2.3,0.0
845,2.3,0.0
850,2.3,0.0
855,2.3,0.0
860,2.3,0.0
865,2.3,0.0
870,2.3,0.0
875,2.3,0.0
880,2.3,0.0
885,2.3,0.0
890,2.3,0.0
895,2.3,0.0
900,2.3,0.0
905,2.3,0.0
